Unnamed: 0,season,first_name,last_name,position,origin,originNIL,destination,destinationNIL,transfer_date,rating,stars,eligibility,Total Support_x,Ticket Sales_x,Contributions_x,Conf_x,School_x,Total Support_y,Ticket Sales_y,Contributions_y,Conf_y,School_y,Total Support,Ticket Sales,Contributions,Conf,School
5031,2023,Jake,Eichorn,IOL,Weber State,,BYU, CHECK FOR NAME ,2023-04-11T19:38:00.000Z,0.85,3,Immediate,,,,,,,,,,,,,,,
5032,2023,Alex,Harkey,OT,Colorado,"$5,337,719",Texas State, CHECK FOR NAME ,2023-04-24T17:02:00.000Z,0.83,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
5033,2023,Taylor,Thompson,TE,Charlotte,,none, none ,2022-11-22T22:44:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5034,2023,Barrett,Miller,OT,Stanford,,California, CHECK FOR NAME ,2023-06-01T23:56:00.000Z,,3,Immediate,,,,,,,,,,,"23,929,814","8,073,384","15,856,430",ACC,California
5035,2023,Christian,Roland-Wallace,CB,Arizona,"$6,414,683",USC, CHECK FOR NAME ,2022-12-13T21:48:00.000Z,0.92,4,Immediate,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,,,,,
5036,2023,Alexander,Honig,QB,TCU,,Connecticut, CHECK FOR NAME ,2023-04-20T14:49:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5037,2023,Coby,Cavil,WR,Louisiana Monroe,,none, none ,2022-12-05T17:20:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5038,2023,Ben,Hoitink,IOL,Pennsylvania,,Duke, CHECK FOR NAME ,2022-11-22T15:01:00.000Z,0.87,3,Immediate,,,,,,,,,,,,,,,
5039,2023,Keenan,Speer-Johnson,WR,Nevada,"$2,000,558",none, none ,2023-04-25T18:09:00.000Z,,3,Immediate,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,,,,,
5040,2023,Kendall,Dennis,CB,Oklahoma,"$14,817,595",South Florida, CHECK FOR NAME ,2022-12-05T20:47:00.000Z,,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"13,604,611","6,485,854","7,118,757",American,South Florida
5041,2023,Ladaeson DeAndre,Hollins,CB,North Carolina,"$8,355,617",Charlotte, CHECK FOR NAME ,2023-04-21T18:51:00.000Z,,3,Immediate,"50,839,894","30,224,001","20,615,893",ACC,North Carolina,"50,839,894","30,224,001","20,615,893",ACC,North Carolina,,,,,
5042,2023,Kevin,Coleman,WR,Jackson State,,Louisville, CHECK FOR NAME ,2022-12-19T21:26:00.000Z,0.88,3,Immediate,,,,,,,,,,,"57,458,760","27,045,669","30,413,091",ACC,Louisville
5043,2023,Lorando,Johnson,CB,Baylor,,Arkansas, CHECK FOR NAME ,2023-01-02T23:20:00.000Z,0.89,3,Immediate,,,,,,,,,,,"70,239,900","48,073,959","22,165,941",SEC,Arkansas
5044,2023,Jaden,Davis,CB,Oklahoma,"$14,817,595",Miami, CHECK FOR NAME ,2023-04-18T16:08:00.000Z,0.9,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"3,664,322","745,947","2,918,375",MAC,Miami
5045,2023,Andrew,Sirmon,QB,Washington,"$9,406,794",none, none ,2022-08-10T13:11:00.000Z,,0,Immediate,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,,,,,
5046,2023,McKyle,So'oto,LB,California,"$3,932,903",none, none ,2023-04-30T14:29:00.000Z,,2,Immediate,"23,929,814","8,073,384","15,856,430",ACC,California,"23,929,814","8,073,384","15,856,430",ACC,California,,,,,
5047,2023,David,Ndukwe,IOL,Western Kentucky,"$870,548",Houston, CHECK FOR NAME ,2023-04-20T21:20:00.000Z,0.85,3,Immediate,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky,"12,767,342","5,191,579","7,575,763",Big 12,Houston
5048,2023,Liam,Dick,OT,Texas State,"$599,058",none, none ,2023-04-15T14:28:00.000Z,,3,Immediate,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State,,,,,
5049,2023,Kyron,Chambers,CB,TCU,,SMU, CHECK FOR NAME ,2023-04-18T19:02:00.000Z,0.86,3,Immediate,,,,,,,,,,,,,,,
5050,2023,Jordon,Vaughn,RB,Wyoming,"$2,426,393",none, none ,2023-04-21T16:44:00.000Z,,3,Immediate,"14,763,429","4,084,611","10,678,818",MW,Wyoming,"14,763,429","4,084,611","10,678,818",MW,Wyoming,,,,,
5051,2023,Kamari,Stephens,DL,Florida A&M,,none, none ,2023-05-01T16:06:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
5052,2023,Dink,Jackson,S,Marshall,"$1,462,900",none, none ,2023-05-01T13:35:00.000Z,,4,Immediate,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,,,,,
5053,2023,Hunter,Escorcia,S,Washington State,"$3,216,991",none, none ,2023-01-03T17:04:00.000Z,,3,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
5054,2023,Javion,Hunt,RB,Arkansas,"$11,544,039",none, none ,2022-12-06T20:15:00.000Z,,3,Immediate,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,,,,,
5055,2023,Tony,Grimes,WR,Akron,,none, none ,2023-01-11T23:33:00.000Z,,2,Immediate,-,-,-,MAC,Akron,-,-,-,MAC,Akron,,,,,
5056,2023,Antonio,Carter II,CB,Rhode Island,,Notre Dame, CHECK FOR NAME ,2023-04-16T20:52:00.000Z,0.89,3,Immediate,,,,,,,,,,,,,,,
5057,2023,King,Mwikuta,LB,Arkansas State,"$1,207,619",none, none ,2022-08-05T20:00:00.000Z,,4,Immediate,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,,,,,
5058,2023,Londyn,Craft,S,Kentucky,"$11,254,204",none, none ,2023-04-25T15:24:00.000Z,,2,Immediate,"68,476,390","40,538,111","27,938,279",SEC,Kentucky,"68,476,390","40,538,111","27,938,279",SEC,Kentucky,,,,,
5059,2023,Isaiah,Azubuike,RB,Arkansas State,"$1,207,619",none, none ,2023-04-20T20:39:00.000Z,,3,Immediate,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,,,,,
5060,2023,Mister,Williams,LB,Colorado,"$5,337,719",Incarnate Word, CHECK FOR NAME ,2023-04-25T19:00:00.000Z,,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,,,,,
5061,2023,Clark,Barrington,IOL,BYU,,Baylor, CHECK FOR NAME ,2022-12-20T14:31:00.000Z,0.91,4,Immediate,,,,,,,,,,,,,,,
5062,2023,Tanner,Davis,S,UMass,,New Haven, CHECK FOR NAME ,2022-11-30T02:32:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
5063,2023,Spencer,Sanders,QB,Oklahoma State,"$5,338,583",Ole Miss, CHECK FOR NAME ,2022-12-06T21:48:00.000Z,0.89,3,Immediate,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,,,,,
5064,2023,Leiris,Manzi,OT,Bowling Green,"$670,821",none, none ,2023-04-22T16:36:00.000Z,,2,Immediate,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green,,,,,
5065,2023,Alante,Brown,WR,Nebraska,"$7,973,918",Michigan State, CHECK FOR NAME ,2023-04-16T20:27:00.000Z,0.87,3,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State
5066,2023,Matthew,Wykoff,IOL,Texas A&M,"$17,228,714",California, CHECK FOR NAME ,2023-04-15T13:07:00.000Z,0.89,3,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"23,929,814","8,073,384","15,856,430",ACC,California
5067,2023,Jackson,LaDuke,LB,Oregon,"$10,623,807",Nevada, CHECK FOR NAME ,2022-12-05T16:48:00.000Z,,3,Immediate,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,"12,172,431","7,325,678","4,846,753",MW,Nevada
5068,2023,Chace,Cromartie,S,SMU,,none, none ,2022-12-05T15:38:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5069,2023,Marquez,Cooper,RB,Kent State,"$160,201",Ball State, CHECK FOR NAME ,2022-12-06T22:18:00.000Z,,3,Immediate,"974,748","313,217","661,531",MAC,Kent State,"974,748","313,217","661,531",MAC,Kent State,"2,075,931","795,202","1,280,729",MAC,Ball State
5070,2023,Drew,Carter,QB,Colorado,"$5,337,719",none, none ,2023-04-26T18:35:00.000Z,,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,,,,,
5071,2023,Caleb,Coleman,CB,West Virginia,"$5,495,362",Texas State, CHECK FOR NAME ,2023-04-28T17:02:00.000Z,,2,Immediate,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
5072,2023,Ralpheal,Marshall,CB,Louisiana Tech,,none, none ,2022-12-05T18:00:00.000Z,,3,Immediate,,,,CUSA,Louisiana Tech,,,,CUSA,Louisiana Tech,,,,,
5073,2023,Collin,Schlee,QB,Kent State,"$160,201",UCLA, CHECK FOR NAME ,2022-12-06T20:13:00.000Z,0.91,4,Immediate,"974,748","313,217","661,531",MAC,Kent State,"974,748","313,217","661,531",MAC,Kent State,"36,016,831","17,494,361","18,522,470",Big Ten,UCLA
5074,2023,James,Turner,K,Louisville,"$9,443,439",Michigan, CHECK FOR NAME ,2023-04-25T19:16:00.000Z,0.83,3,Immediate,"57,458,760","27,045,669","30,413,091",ACC,Louisville,"57,458,760","27,045,669","30,413,091",ACC,Louisville,"99,524,766","55,266,135","44,258,631",Big Ten,Michigan
5075,2023,Isaiah,Bruce,DL,Iowa,"$9,698,730",none, none ,2023-01-11T14:40:00.000Z,,3,Immediate,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,,,,,
5076,2023,Andrew,Mataafa,LB,Utah,"$7,252,969",South Florida, CHECK FOR NAME ,2023-01-17T15:55:00.000Z,,3,Immediate,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"13,604,611","6,485,854","7,118,757",American,South Florida
5077,2023,Fatorma,Mulbah,DL,Penn State,"$13,793,489",West Virginia, CHECK FOR NAME ,2023-01-05T17:30:00.000Z,0.87,3,Immediate,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia
5078,2023,Danielson,Ike,IOL,SMU,,Missouri State, CHECK FOR NAME ,2023-04-17T13:34:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5079,2023,Chase,Brewster,QB,UMass,,Missouri State, CHECK FOR NAME ,2023-04-15T15:36:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5080,2023,Darius,Bush,WR,Connecticut,,Georgia State, CHECK FOR NAME ,2022-12-05T18:00:00.000Z,0.78,2,Immediate,,,,,,,,,,,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State
5081,2023,Taijh,Alston,EDGE,West Virginia,"$5,495,362",Colorado, CHECK FOR NAME ,2022-12-16T15:21:00.000Z,0.84,3,Immediate,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"32,477,439","19,175,198","13,302,241",Big 12,Colorado
5082,2023,Tyrin,Taylor,S,Colorado,"$5,337,719",Memphis, CHECK FOR NAME ,2023-04-24T15:12:00.000Z,0.87,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"16,031,952","10,253,609","5,778,343",American,Memphis
5083,2023,Dominic,Richardson,RB,Oklahoma State,"$5,338,583",Baylor, CHECK FOR NAME ,2022-12-06T19:35:00.000Z,0.91,4,Immediate,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,,,,,
5084,2023,Sam,Huard,QB,Washington,"$9,406,794",Cal Poly, CHECK FOR NAME ,2023-01-10T23:23:00.000Z,0.88,3,Immediate,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,,,,,
5085,2023,Witt,Mitchum,OT,Kansas State,"$7,121,436",North Alabama, CHECK FOR NAME ,2022-12-12T22:53:00.000Z,,3,Immediate,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,,,,,
5086,2023,Alfahiym,Walcott,S,Baylor,,Arkansas, CHECK FOR NAME ,2022-12-29T21:59:00.000Z,0.9,4,Immediate,,,,,,,,,,,"70,239,900","48,073,959","22,165,941",SEC,Arkansas
5087,2023,Jahmari,Sylvester,OT,Florida International,"$229,930",Bethune-Cookman, CHECK FOR NAME ,2023-04-26T16:37:00.000Z,,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,,,,,
5088,2023,Rowan,Zolman,S,Miami (OH),,Minnesota, CHECK FOR NAME ,2023-04-15T13:08:00.000Z,0.85,3,Immediate,,,,,,,,,,,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota
5089,2023,Jackson,Bailey,LB,Louisiana Monroe,,none, none ,2023-04-17T13:35:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5090,2023,Justin,Flowe,LB,Oregon,"$10,623,807",Arizona, CHECK FOR NAME ,2022-12-05T19:44:00.000Z,0.91,4,Immediate,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,"39,030,243","19,164,426","19,865,817",Big 12,Arizona
5091,2023,Dominic,Eldridge,OT,Nevada,"$2,000,558",none, none ,2023-04-25T22:17:00.000Z,,3,Immediate,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,,,,,
5092,2023,Dallas,Walker IV,DL,Texas A&M,"$17,228,714",none, none ,2022-12-05T19:37:00.000Z,,3,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,,,,,
5093,2023,Zachary,Lovett,LB,Missouri,"$7,146,859",Iowa State, CHECK FOR NAME ,2022-12-05T20:45:00.000Z,0.84,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State
5094,2023,Matthew,Johnson,IOL,Troy,"$386,184",none, none ,2023-04-17T14:56:00.000Z,,3,Immediate,"2,349,746","778,536","1,571,210",Sun Belt,Troy,"2,349,746","778,536","1,571,210",Sun Belt,Troy,,,,,
5095,2023,Adarious,Jones,DL,Texas A&M,"$17,228,714",Memphis, CHECK FOR NAME ,2022-12-22T21:42:00.000Z,,3,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"16,031,952","10,253,609","5,778,343",American,Memphis
5096,2023,Caymen,Mills,CB,Louisiana Monroe,,none, none ,2023-04-17T18:13:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5097,2023,Powell,Gordon,LB,Auburn,"$11,588,953",none, none ,2023-04-19T18:36:00.000Z,,3,Immediate,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,513,179","34,140,396","36,372,783",SEC,Auburn,,,,,
5098,2023,Nick,Jackson,LB,Virginia,"$12,780,300",Iowa, CHECK FOR NAME ,2022-12-12T19:02:00.000Z,0.9,4,Immediate,"77,761,952","15,114,983","62,646,969",ACC,Virginia,"77,761,952","15,114,983","62,646,969",ACC,Virginia,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa
5099,2023,Gavin,McKay,TE,Missouri,"$7,146,859",Mercer, CHECK FOR NAME ,2023-04-16T15:29:00.000Z,,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,,,,,
5100,2023,Jeremiah,Smith,S,Georgia Tech,"$4,281,809",none, none ,2023-01-23T16:06:00.000Z,,3,Immediate,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech,,,,,
5101,2023,Tucker,Dunn,LS,Colgate,,Ball State, CHECK FOR NAME ,2023-02-01T22:32:00.000Z,,2,Immediate,,,,,,,,,,,"2,075,931","795,202","1,280,729",MAC,Ball State
5102,2023,Ky,Thomas,RB,Kansas,"$7,427,957",Kent State, CHECK FOR NAME ,2023-01-05T17:47:00.000Z,,3,Immediate,"45,195,526","17,933,864","27,261,662",Big 12,Kansas,"45,195,526","17,933,864","27,261,662",Big 12,Kansas,"974,748","313,217","661,531",MAC,Kent State
5103,2023,Cameron,Wire,OT,LSU,"$20,137,141",Tulane, CHECK FOR NAME ,2022-12-09T16:37:00.000Z,,3,Immediate,"122,524,769","46,594,942","75,929,827",SEC,LSU,"122,524,769","46,594,942","75,929,827",SEC,LSU,,,,American,Tulane
5104,2023,Kevin,Miniefield,CB,Air Force,,none, none ,2023-01-03T06:00:00.000Z,,2,Immediate,,,,MW,Air Force,,,,MW,Air Force,,,,,
5105,2023,Caden,Jumper,TE,Washington,"$9,406,794",none, none ,2022-12-21T18:19:00.000Z,,3,Immediate,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,,,,,
5106,2023,Will,Parker,OT,Tennessee,"$11,602,164",UAB, CHECK FOR NAME ,2023-01-03T15:02:00.000Z,,3,Immediate,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,,,,,
5107,2023,Lamy,Constant,RB,Toledo,"$928,243",none, none ,2023-01-23T16:06:00.000Z,,3,Immediate,"5,647,912","1,933,429","3,714,483",MAC,Toledo,"5,647,912","1,933,429","3,714,483",MAC,Toledo,,,,,
5108,2023,Jahlil,Taylor,DL,North Carolina,"$8,355,617",Old Dominion, CHECK FOR NAME ,2022-12-05T18:09:00.000Z,,3,Immediate,"50,839,894","30,224,001","20,615,893",ACC,North Carolina,"50,839,894","30,224,001","20,615,893",ACC,North Carolina,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion
5109,2023,Tyrese,Grant,ATH,Wyoming,"$2,426,393",none, none ,2022-12-13T06:00:00.000Z,,3,Immediate,"14,763,429","4,084,611","10,678,818",MW,Wyoming,"14,763,429","4,084,611","10,678,818",MW,Wyoming,,,,,
5110,2023,Caine,Savage,CB,Utah,"$7,252,969",none, none ,2023-04-17T14:30:00.000Z,,3,Immediate,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"44,130,809","15,286,819","28,843,990",Big 12,Utah,,,,,
5111,2023,Ak’Bar,Shabazz II,CB,Pittsburgh,,none, none ,2022-08-02T15:46:00.000Z,0.75,2,Immediate,,,,,,,,,,,,,,,
5112,2023,Jalen,Cunningham,DL,Ole Miss,,none, none ,2022-12-07T20:13:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5113,2023,Tyus,Fields,CB,Old Dominion,"$2,389,384",none, none ,2023-01-11T14:43:00.000Z,,4,Immediate,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,,,,,
5114,2023,Tayven,Jackson,QB,Tennessee,"$11,602,164",Indiana, CHECK FOR NAME ,2023-01-13T17:29:00.000Z,0.9,4,Immediate,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana
5115,2023,Christian,Wells,WR,Appalachian State,"$1,925,394",UMass, CHECK FOR NAME ,2022-11-29T15:17:00.000Z,,3,Immediate,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,,,,,
5116,2023,Luke,Smith,DL,Appalachian State,"$1,925,394",East Tennessee State, CHECK FOR NAME ,2022-11-29T15:16:00.000Z,,3,Immediate,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,,,,,
5117,2023,Anthony,Goodlow,EDGE,Tulsa,,Oklahoma State, CHECK FOR NAME ,2022-12-01T21:33:00.000Z,0.9,4,Immediate,,,,American,Tulsa,,,,American,Tulsa,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State
5118,2023,Matt,Myers,QB,Buffalo,"$348,600",none, none ,2022-12-05T06:00:00.000Z,,2,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,,,,,
5119,2023,Austin,Reed,QB,Western Kentucky,"$870,548",Western Kentucky, CHECK FOR NAME ,2022-12-05T19:35:00.000Z,0.9,4,Immediate,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky
5120,2023,Maddox,Kopp,QB,Colorado,"$5,337,719",Miami (OH), CHECK FOR NAME ,2022-12-12T20:54:00.000Z,,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,,,,,
5121,2023,Eric,Wilder,OT,Washington State,"$3,216,991",none, none ,2022-12-05T18:19:00.000Z,,3,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
5122,2023,Grant,Starck,OT,Nevada,"$2,000,558",Oregon State, CHECK FOR NAME ,2022-12-05T16:04:00.000Z,0.88,3,Immediate,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State
5123,2023,Malcolm,Greene,S,Clemson,"$15,258,374",Virginia, CHECK FOR NAME ,2023-04-20T18:33:00.000Z,0.88,3,Immediate,"92,839,831","31,980,356","60,859,475",ACC,Clemson,"92,839,831","31,980,356","60,859,475",ACC,Clemson,"77,761,952","15,114,983","62,646,969",ACC,Virginia
5124,2023,Austin,Goffney,S,Lamar,,Louisiana Monroe, CHECK FOR NAME ,2022-11-21T06:00:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
5125,2023,De'Von,Fox,WR,Temple,,Notre Dame College, CHECK FOR NAME ,2022-11-30T19:50:00.000Z,,3,Immediate,,,,American,Temple,,,,American,Temple,,,,,
5126,2023,R.J.,Roderick,S,South Carolina,"$9,554,700",none, none ,2022-10-18T18:44:00.000Z,,3,Immediate,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,,,,,
5127,2023,Deven,Wright,EDGE,Boise State,"$2,765,657",Texas State, CHECK FOR NAME ,2022-12-05T20:15:00.000Z,,3,Immediate,"16,827,686","7,226,105","9,601,581",MW,Boise State,"16,827,686","7,226,105","9,601,581",MW,Boise State,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
5128,2023,Timmy,McClain,QB,South Florida,"$2,235,939",UCF, CHECK FOR NAME ,2022-08-15T18:51:00.000Z,0.85,3,PendingAppeal,"13,604,611","6,485,854","7,118,757",American,South Florida,"13,604,611","6,485,854","7,118,757",American,South Florida,,,,,
5129,2023,Bryan,Bradford,RB,Kent State,"$160,201",none, none ,2023-04-15T15:13:00.000Z,,2,Immediate,"974,748","313,217","661,531",MAC,Kent State,"974,748","313,217","661,531",MAC,Kent State,,,,,
5130,2023,Michael,Fitzgerald,WR,UMass,,none, none ,2023-04-15T15:42:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5131,2023,Kedon,Slovis,QB,Pittsburgh,,BYU, CHECK FOR NAME ,2022-12-05T17:38:00.000Z,0.89,3,Immediate,,,,,,,,,,,,,,,
5132,2023,Darius,Jackson,CB,Missouri,"$7,146,859",Texas State, CHECK FOR NAME ,2022-12-05T19:36:00.000Z,,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
5133,2023,Caleb,Lewis,EDGE,UT San Antonio,,none, none ,2023-04-24T22:19:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
5134,2023,Deven,Johnson,TE,Utah,"$7,252,969",none, none ,2023-04-24T22:40:00.000Z,,2,Immediate,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"44,130,809","15,286,819","28,843,990",Big 12,Utah,,,,,
5135,2023,Abdul,Janneh,WR,Duquesne,,Georgia Tech, CHECK FOR NAME ,2022-11-21T22:11:00.000Z,0.89,3,Immediate,,,,,,,,,,,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech
5136,2023,Jeremiah,Jean-Baptiste,LB,UCF,,Ole Miss, CHECK FOR NAME ,2022-12-05T16:57:00.000Z,0.89,3,Immediate,,,,,,,,,,,,,,,
5137,2023,Quinton,Cooley,RB,Wake Forest,,Liberty, CHECK FOR NAME ,2022-12-10T20:43:00.000Z,,3,Immediate,,,,,,,,,,,,,,CUSA,Liberty
5138,2023,Sayyid,Stevens,LB,Duke,,Old Dominion, CHECK FOR NAME ,2023-01-01T18:08:00.000Z,,3,Immediate,,,,,,,,,,,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion
5139,2023,Jamarion,Ellis,EDGE,Georgia State,"$781,177",Alabama A&M, CHECK FOR NAME ,2022-12-05T10:56:00.000Z,,3,Immediate,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State,,,,,
5140,2023,Austin,Firestone,DL,Northwestern,,Missouri, CHECK FOR NAME ,2022-12-07T06:00:00.000Z,0.87,3,Immediate,,,,,,,,,,,"43,485,183","13,929,479","29,555,704",SEC,Missouri
5141,2023,Andrew,Leak,LB,Middle Tennessee,,none, none ,2022-12-05T18:24:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
